doc_id,stock_name,section_type,quality_issue,page_no,evidence_preview,human_check_status,review_notes
1223096939,中交地产,dividend,ok,1,公司已在本报告中详细描述了公司所面临的风险，敬请查阅本报告“经营 情况讨论与分析”等章节中关于公司未来发展可能面临的风险因素。 公司计划不派发现金红利，不送红股，不以公积金转增股本。 <!-- page 3 --> 中交地产股份有限公司 2,pending,candidate_from_front_matter
1223096939,中交地产,financial,ok,1,"六、主要会计数据和财务指标 公司是否需追溯调整或重述以前年度会计数据 √是 □否 2024 年 2023 年 本年比上 年增减（调 整后） 2022 年 调整前 调整后 调整前 调整后 营业收入（元） 18,302,042,505.45 3",pending,candidate_from_heading
1223096939,中交地产,liquidity_risk,ok,1,1、外部风险：房地产行业是国民经济重要行业，房地产行业受到国家宏观政策影响较大，相关行业政策的推行与深化对房 地产企业在获取土地、融资、项目开发、销售等方面均会产生重大影响，行业发展具有一定的周期性和不确定性。 应对措施：公司将紧跟政策导向,pending,candidate_from_heading
1209814356,中国武夷,dividend,ok,1,"阅本报告“第四节经营情况讨论与分析”之“九、公司未来发展的展望”部分， 敬请投资者注意投资风险。 公司经本次董事会审议通过的利润分配预案为：以 2020 年 12 月 31 日总股 本 1,570,998,213 股为基数，向全体股东每 1",pending,candidate_from_front_matter
1209814356,中国武夷,financial,ok,1,"六、主要会计数据和财务指标 公司是否需追溯调整或重述以前年度会计数据 □ 是 √ 否 2020 年 2019 年 本年比上年增减 2018 年 营业收入（元） 5,819,649,302.68 5,225,532,983.22 11.37%",pending,candidate_from_heading
1209814356,中国武夷,liquidity_risk,wrong_section,1,2、公司资产或项目存在盈利预测，且报告期仍处在盈利预测期间，公司就资产或项目达到原盈利预测及 其原因做出说明 □ 适用 √ 不适用 四、控股股东及其关联方对上市公司的非经营性占用资金情况 □ 适用 √ 不适用 公司报告期不存在控股股东及其关,pending,candidate_from_heading; lacks_liquidity_context
1212856624,中国武夷,dividend,ok,1,"阅本报告“第三节管理层讨论与分析”之“十一、公司未来发展的展望”部分， 敬请投资者注意投资风险。 公司经本次董事会审议通过的利润分配预案为：以 2021 年 12 月 31 日总股 本 1,570,754,217 股为基数，向全体股东每 1",pending,candidate_from_front_matter
1212856624,中国武夷,financial,ok,1,"六、主要会计数据和财务指标 公司是否需追溯调整或重述以前年度会计数据 □ 是 √ 否 2021 年 2020 年 本年比上年增减 2019 年 营业收入（元） 8,666,738,972.06 5,819,649,302.68 48.92%",pending,candidate_from_heading
1212856624,中国武夷,liquidity_risk,ok,1,体的地位更加清晰、作用更好发挥；着力推动董事会规范运作、高效运行，进一步健全制度、 建优机制、建强队伍，充分发挥独立董事在专门委员会中的作用；完善公司内控制度体系建 设，不断提升公司治理水平，强化对重点领域的监督力度，有效提升内控质量。 （,pending,candidate_from_heading
1216380526,中国武夷,dividend,ok,1,"施，详情请查阅本报告“第三节管理层讨论与分析”之“十一、公 司未来发展的展望”部分，敬请投资者注意投资风险。 公司经本次董事会审议通过的利润分配预案为：以 2022 年 12 月 31 日总股本 1,570,754,217 股为基数，向全体",pending,candidate_from_front_matter
1216380526,中国武夷,financial,ok,1,"六、主要会计数据和财务指标 公司是否需追溯调整或重述以前年度会计数据 □是 否 2022 年 2021 年 本年比上年增减 2020 年 营业收入（元） 7,315,195,597.41 8,666,738,972.06 -15.59% ",pending,candidate_from_heading
1216380526,中国武夷,liquidity_risk,wrong_section,1,款的速度，加强项目全周期管控和成本管控，进一步拓宽融资渠道和方式， 有效防范市场风险。 3、国际工程承包业务经营风险 国际工程承包业务受国际政治、经济、汇率波动等多种风险因素影响。 公司将加强经营性风险分析，进一步优化市场布局，大力推进属地,pending,candidate_from_heading; lacks_liquidity_context
1219597689,中国武夷,dividend,ok,1,"查阅本报告“第三节 管理层讨论与分析”之“十一、公司未来发展的展望” 部分，敬请投资者注意投资风险。 公司经本次董事会审议通过的利润分配预案为：以 2023 年 12 月 31 日总 股本 1,570,754,217 股为基数，向全体股东每",pending,candidate_from_front_matter
1219597689,中国武夷,financial,ok,1,"六、主要会计数据和财务指标 公司是否需追溯调整或重述以前年度会计数据 □是 否 2023 年 2022 年 本年比上年增减 2021 年 营业收入（元） 9,486,802,816.03 7,315,195,597.41 29.69% 8",pending,candidate_from_heading
1219597689,中国武夷,liquidity_risk,ok,1,销售回款的速度，加强项目全周期管控和成本管控，进一步拓宽融资渠道和方式，有效防 范市场风险。 3、国际业务经营风险 国际业务受国际政治、经济、汇率波动等多种风险因素影响。公司国际工程承包业务 主要分布在发展中国家，所在国基础设施建设市场需求,pending,candidate_from_heading
1223149048,中国武夷,dividend,ok,1,查阅本报告“第三节 管理层讨论与分析”之“十一、公司未来发展的展望” 部分，敬请投资者注意投资风险。 公司计划不派发现金红利，不送红股，不以公积金转增股本。 <!-- page 3 --> 中国武夷实业股份有限公司 2024 年年度报告全文,pending,candidate_from_front_matter
1223149048,中国武夷,financial,ok,1,"六、主要会计数据和财务指标 1、公司是否需追溯调整或重述以前年度会计数据 □是 否 2024 年 2023 年 本年比上年 增减 2022 年 营业收入（元） 6,788,795,013.24 9,486,802,816.03 -28.4",pending,candidate_from_heading
1223149048,中国武夷,liquidity_risk,ok,1,统通过指标自定义和数据采集，监控关键业务 指标，提升数字化风控能力，为集团整体业务 风控管理方案提供技术基础，并规划了第二阶 段技术方案，旨在进一步提升公司风险管理效 率和市场竞争力。 系统具备推广应用的 潜力，属于辅助类半 定制化工具，成,pending,candidate_from_heading
1209491037,津滨发展,dividend,ok,1,公司已在本报告中详细描述可能存在的风险因素带来的影响，敬请查阅第 四节董事会报告中关于公司未来发展的讨论与 分析中可能面对的风险因素内容。 公司计划不派发现金红利，不送红股，不以公积金转增股本。 <!-- page 3 --> 天津津滨发展,pending,candidate_from_front_matter
1209491037,津滨发展,financial,ok,1,"六、主要会计数据和财务指标 公司是否需追溯调整或重述以前年度会计数据 □ 是 √ 否 2020年 2019年 本年比上年增减 2018年 营业收入（元） 1,841,962,204.26 1,282,282,705.00 43.65% 15",pending,candidate_from_heading
1209491037,津滨发展,liquidity_risk,ok,1,2、公司资产或项目存在盈利预测，且报告期仍处在盈利预测期间，公司就资产或项目达到原盈利预测及 其原因做出说明 □ 适用 √ 不适用 四、控股股东及其关联方对上市公司的非经营性占用资金情况 □ 适用 √ 不适用 公司报告期不存在控股股东及其关,pending,candidate_from_heading
1213001265,津滨发展,dividend,ok,1,公司已在本报告中详细描述可能存在的风险因素带来的影响，敬请查阅第 四节董事会报告中关于公司未来发展的讨论与分析中可能面对的风险因素内容。 公司计划不派发现金红利，不送红股，不以公积金转增股本。 <!-- page 3 --> 天津津滨发展股,pending,candidate_from_front_matter
1213001265,津滨发展,financial,ok,1,"六、主要会计数据和财务指标 公司是否需追溯调整或重述以前年度会计数据 □ 是 √ 否 2021 年 2020 年 本年比上年增减 2019 年 营业收入（元） 2,254,431,750.83 1,841,962,204.26 22.39%",pending,candidate_from_heading
1213001265,津滨发展,liquidity_risk,ok,1,2、公司资产或项目存在盈利预测，且报告期仍处在盈利预测期间，公司就资产或项目达到原盈利预测及 其原因做出说明 □ 适用 √ 不适用 二、控股股东及其他关联方对上市公司的非经营性占用资金情况 □ 适用 √ 不适用 公司报告期不存在控股股东及其,pending,candidate_from_heading
1216280228,津滨发展,dividend,ok,1,第三节管理层讨论与分析中关于公司未来发展的讨论与分析中可能面对的风 险因素内容。 公司计划不派发现金红利，不送红股，不以公积金转增股本。 <!-- page 3 --> 天津津滨发展股份有限公司 2022 年年度报告全文 3 目录 第一节 ,pending,candidate_from_front_matter
1216280228,津滨发展,financial,ok,1,"六、主要会计数据和财务指标 公司是否需追溯调整或重述以前年度会计数据 □是 否 2022 年 2021 年 本年比上年增减 2020 年 营业收入（元） 1,420,138,855.30 2,254,431,750.83 -37.01% ",pending,candidate_from_heading
1216280228,津滨发展,liquidity_risk,ok,1,2、公司资产或项目存在盈利预测，且报告期仍处在盈利预测期间，公司就资产或项目达到原盈利预测 及其原因做出说明 □适用 不适用 二、控股股东及其他关联方对上市公司的非经营性占用资金情况 □适用 不适用 公司报告期不存在控股股东及其他关联方,pending,candidate_from_heading
1219997738,津滨发展,dividend,ok,1,第三节管理层讨论与分析中关于公司未来发展的讨论与分析中可能面对的风 险因素内容。 公司计划不派发现金红利，不送红股，不以公积金转增股本。 <!-- page 3 --> 天津津滨发展股份有限公司 2023 年年度报告全文 3 目录 第一节 ,pending,candidate_from_front_matter
1219997738,津滨发展,financial,ok,1,"六、主要会计数据和财务指标 公司是否需追溯调整或重述以前年度会计数据 □是 否 2023 年 2022 年 本年比上年增减 2021 年 营业收入（元） 3,063,732,184.23 1,420,138,855.30 115.73% ",pending,candidate_from_heading
1219997738,津滨发展,liquidity_risk,ok,1,2、公司资产或项目存在盈利预测，且报告期仍处在盈利预测期间，公司就资产或项目达到原盈利预测 及其原因做出说明 □适用 不适用 二、控股股东及其他关联方对上市公司的非经营性占用资金情况 □适用 不适用 公司报告期不存在控股股东及其他关联方,pending,candidate_from_heading
1223361063,津滨发展,dividend,ok,1,第三节管理层讨论与分析中关于公司未来发展的讨论与分析中可能面对的风 险因素内容。 公司经本次董事会审议通过的利润分配预案为：拟向全体股东每 10 股派 送现金红利 0.95 元（含税）。本次分配 不派发红股，也不进行资本公积转增 股本。 <,pending,candidate_from_front_matter
1223361063,津滨发展,financial,ok,1,"六、主要会计数据和财务指标 公司是否需追溯调整或重述以前年度会计数据 □是 否 2024 年 2023 年 本年比上年增减 2022 年 营业收入（元） 2,831,032,925.14 3,063,732,184.23 -7.60% 1",pending,candidate_from_heading
1223361063,津滨发展,liquidity_risk,ok,1,2、公司资产或项目存在盈利预测，且报告期仍处在盈利预测期间，公司就资产或项目达到原盈利预测 及其原因做出说明 □适用 不适用 二、控股股东及其他关联方对上市公司的非经营性占用资金情况 □适用 不适用 公司报告期不存在控股股东及其他关联方,pending,candidate_from_heading
1209427529,天保基建,dividend,ok,1,营情况、 可能面对的风险因素及应对措施， 敬请投资者关注第四节“经营情况讨 论与分析--公司未来发展的展望”。 公司计划不派发现金红利，不送红股，不以公积金转增股本。 <!-- page 3 --> 天津天保基建股份有限公司 2020 年年,pending,candidate_from_front_matter
1209427529,天保基建,financial,ok,1,"六、主要会计数据和财务指标 公司是否需追溯调整或重述以前年度会计数据 □ 是 √ 否 2020 年 2019 年 本年比上年增减 2018 年 营业收入（元） 819,730,385.10 1,216,110,975.62 -32.59% ",pending,candidate_from_heading
1209427529,天保基建,liquidity_risk,ok,1,好用足市级孵化器的政策资源，进一步强化孵化器在创业孵化、集聚辐射带动等方面的核心功能，为园区 经营“加速”跑起来提供新动能。四是全力破解资金难题。坚持资金风险防控，开源节流，保持健康稳定的 现金流。在维持综合融资成本的前提下，积极寻求多元融,pending,candidate_from_heading
1212913665,天保基建,dividend,ok,1,营情况、可能面对的风险因素及应对措施，敬请投资者关注第三节“管理层讨论 与分析--公司未来发展的展望”。 公司计划不派发现金红利，不送红股，不以公积金转增股本。 <!-- page 3 --> 天津天保基建股份有限公司 2021 年年度报告,pending,candidate_from_front_matter
1212913665,天保基建,financial,ok,1,六、主要会计数据和财务指标 公司是否需追溯调整或重述以前年度会计数据 √ 是 □ 否 追溯调整或重述原因 同一控制下企业合并 2021 年 2020 年 本年比 上年增 减 2019 年 调整前 调整后 调整后 调整前 调整后 营业收入（元,pending,candidate_from_heading
1212913665,天保基建,liquidity_risk,ok,1,有园区平台的产业聚集效应，围绕区域招商、产业招商两条主线，深度挖掘平台优势，加快推动天保智谷 二期产业园区建设运营。四是强化现金流管理，严控资金风险，提供资金利用效率，切实做到开源节流， 提质增效。 4、可能面对的风险和主要措施 （1）政策,pending,candidate_from_heading
1216277657,天保基建,dividend,ok,1,"及应对措施，敬请投资者关注第三节“管理层讨论与分析--公司未来发展的展 望”。 公司经本次董事会审议通过的利润分配预案为：以 1,109,830,895 股为基 数，向全体股东每 10 股派发现金红利 0.20 元（含税） ，送红股0 股（",pending,candidate_from_front_matter
1216277657,天保基建,financial,ok,1,"六、主要会计数据和财务指标 公司是否需追溯调整或重述以前年度会计数据 □是 否 2022 年 2021 年 本年比上年增减 2020 年 营业收入（元） 2,464,898,371.67 2,540,236,605.58 -2.97% 8",pending,candidate_from_heading
1216277657,天保基建,liquidity_risk,ok,1,深入推进园区事业发展，提升孵化器载体功能。五是强化现金流管理，结合最新融资政策，统筹考虑股 权融资、债券融资、资产证券化等方式，拓宽多元化融资渠道。扎实推进资金计划管理，提高资金使用 效率。 4、可能面对的风险和主要措施 （1）政策性风险 ,pending,candidate_from_heading
1219445524,天保基建,dividend,ok,1,"及应对措施，敬请投资者关注第三节“管理层讨论与分析-公司未来发展的展 望”。 公司经本次董事会审议通过的利润分配预案为：以 1,109,830,895 股为基 数，向全体股东每 10 股派发现金红利 0.20 元（含税），送红股 0 股（含",pending,candidate_from_front_matter
1219445524,天保基建,financial,ok,1,"六、主要会计数据和财务指标 公司是否需追溯调整或重述以前年度会计数据 □是 否 2023 年 2022 年 本年比上年增减 2021 年 营业收入（元） 3,062,821,343.27 2,464,898,371.67 24.26% 2",pending,candidate_from_heading
1219445524,天保基建,liquidity_risk,ok,1,品质至上，加快建立产品线竞争优势。着力提升设计研发水平，全面提升项目管理水平。以客户需求和 品质提升为支点持续深化产品创新，不断提高产品的溢价能力。四是扎实推进目标成本管理，加强全员、 全要素、全过程成本管控，多措并举降本增效。 4、可能面,pending,candidate_from_heading
1222947586,天保基建,dividend,ok,1,"及应对措施，敬请投资者关注第三节“管理层讨论与分析-公司未来发展的展 望”。 公司经本次董事会审议通过的利润分配预案为：以 1,109,830,895 股为基 数，向全体股东每 10 股派发现金红利 0.10 元（含税），送红股 0 股（含",pending,candidate_from_front_matter
1222947586,天保基建,financial,ok,1,"六、主要会计数据和财务指标 公司是否需追溯调整或重述以前年度会计数据 □是 否 2024 年 2023 年 本年比上年增减 2022 年 营业收入（元） 2,530,852,855.77 3,062,821,343.27 -17.37% ",pending,candidate_from_heading
1222947586,天保基建,liquidity_risk,ok,1,强系统思维，持续提升运营水平。加强战略引领和经营管控，全面加强财务管理，精准实施成本管控。 六是强化精准对标，扎实推动管理提升。完善法人治理结构，增强投资管理能力，强化综合协调能力， 提升风险防控水平，筑牢安全环保防线。 4、可能面对的风险,pending,candidate_from_heading
1209425561,招商蛇口,dividend,ok,1,"敬 请投资者关注相关内容。 公司经本次董事会审议通过的利润分配预案为：以公司 2021 年 3 月 19 日享有利润分配权的股份总额 7,739,098,182 股为基 数，向全体股东每 10 股派发现金红利 6 .40 元（含税 ） ，不",pending,candidate_from_front_matter
1209425561,招商蛇口,financial,ok,1,"六、主要会计数据和财务指标 2020 年 2019 年 本年比上年增减 2018 年 营业收入（元） 129,620,818,394.56 97,672,181,191.74 32.71% 88,277,854,683.49 归属于上市公司",pending,candidate_from_heading
1209425561,招商蛇口,liquidity_risk,wrong_section,1,号 ） 。 用闲置募集资金暂时补充流动资金情况 不适用 对闲置募集资金进行现金管理，投资相关产品情况 不适用 用超募资金永久补充流动资金或归还银行贷款情况 不适用 募集资金结余的金额及形成原因 不适用 尚未使用的募集资金用途及去向 不适用 ,pending,candidate_from_heading; lacks_liquidity_context
1212634443,招商蛇口,dividend,ok,1,"敬 请投资者关注相关内容。 公司经本次董事会审议通过的利润分配预案为：以公司 202 2 年 3 月 18 日享有利润分配权的股份总额 7,739,098,182 股为基 数，向全体股东每 10 股派发现金红利 5.40 元（含税 ） ，不",pending,candidate_from_front_matter
1212634443,招商蛇口,financial,ok,1,"六、主要会计数据和财务指标 2021 年 2020 年 本年比上年增减 2019 年 营业收入（元） 160,643,412,999.94 129,620,818,394.56 23.93% 97,672,181,191.74 归属于上市公",pending,candidate_from_heading
1212634443,招商蛇口,liquidity_risk,wrong_section,1,获法学硕士学位及博士 学位 。 现任招商局集团有限公司风险管理部 / 法律合规部 / 审计部部长 ， 中国长江航运集团有限公司监事会主席 ， 招商局港口 集团股份有限公司监事会主席 。 历任中国对外贸易运输总公司港口业务部副总经理 、 法律,pending,candidate_from_heading; lacks_liquidity_context
1216166724,招商蛇口,dividend,ok,1,险。公司在本报告第三节“管理层讨论与分析”中“十一、公司未来发展的展望”部分，描述了公司经营中可能存在的 风险，敬请投资者关注相关内容。 公司经本次董事会审议通过的利润分配预案为：以公司 2023 年 3 月 17 日享有利润分配权的股份总,pending,candidate_from_front_matter
1216166724,招商蛇口,financial,ok,1,"六、主要会计数据和财务指标 2022 年 2021 年 本年比上年增减 2020 年 营业收入（元） 183,002,659,096.28 160,643,412,999.94 13.92% 129,620,818,394.56 归属于上市",pending,candidate_from_heading
1216166724,招商蛇口,liquidity_risk,wrong_section,1,师。历任中审亚太会计师事务所有限公司深圳分所高级审计员，天健会计师事务所深圳分所项目经理，本公司财务管理 部高级会计师、副主任会计师。 裘莉莉：注册会计师、中级会计师。毕业于浙江大学会计专业，获硕士学位。现任本公司风险管理部副主任审计师。 ,pending,candidate_from_heading; lacks_liquidity_context
1219330022,招商蛇口,dividend,ok,1,风险。公司在本报告第三节“管理层讨论与分析”中“十一、公司未来发展的展望”部分，描述了公司经营中可能存在的 风险，敬请投资者关注相关内容。 公司经本次董事会审议通过的利润分配预案为：以公司 2024 年 3 月 15 日享有利润分配权的股份,pending,candidate_from_front_matter
1219330022,招商蛇口,financial,ok,1,"六、主要会计数据和财务指标 2023 年 2022 年 本年比上年增减 2021 年 营业收入（元） 175,007,558,097.22 183,002,659,096.28 -4.37% 160,643,412,999.94 归属于上市",pending,candidate_from_heading
1219330022,招商蛇口,liquidity_risk,wrong_section,1,任中审亚太会计师事务所有限公司深圳分所高级审计员，天健会计师事务所深圳分所项目经理，本公司财务管理部高级会 计师、副主任会计师。 裘莉莉：注册会计师、中级会计师。毕业于浙江大学会计专业，获硕士学位。现任本公司风险管理部主任审计师。历任本 公,pending,candidate_from_heading; lacks_liquidity_context
1222823028,招商蛇口,dividend,ok,1,"风险。公司在本报告第三节“管理层讨论与分析”中“十一、公司未来发展的展望”部分，描述了公司经营中可能存在的 风险，敬请投资者关注相关内容。 公司经本次董事会审议通过的利润分配预案为：以 2025 年 3 月 17 日的公司总股本 9,060",pending,candidate_from_front_matter
1222823028,招商蛇口,financial,ok,1,"六、主要会计数据和财务指标 2024 年 2023 年 本年比上年增减 2022 年 营业收入（元） 178,947,546,568.86 175,007,558,097.22 2.25% 183,002,659,096.28 归属于上市公",pending,candidate_from_heading
1222823028,招商蛇口,liquidity_risk,wrong_section,1,普通合伙）出具了《招商局蛇口工业区控股股份有限公司以募集资金置换预先投入募投项目及已支付发行费用的自筹资金专项说明的审核报 告》（德师报（核）字（24）第 E00010 号） 用闲置募集资金暂时补充流动 资金情况 公司于 2023 年 10,pending,candidate_from_heading; lacks_liquidity_context
1219865459,荣盛发展,dividend,ok,1,地产市场的波动对公司销售资金回笼产生不利影响，公司可能面临因资金周转速度较慢而 导致的现金流量不足风险。敬请广大投资者注意投资风险。 公司计划不派发现金红利，不送红股，不以公积金转增股本。 <!-- page 3 --> 荣盛房地产发展股份,pending,candidate_from_front_matter
1219865459,荣盛发展,financial,ok,1,六、主要会计数据和财务指标 公司是否需追溯调整或重述以前年度会计数据 是 □否 追溯调整或重述原因：同一控制下企业合并 2023 年 2022 年 本年比上 年增减 2021 年 调整前 调整后 调整后 调整前 调整后 营业收入 （元） ,pending,candidate_from_heading
1219865459,荣盛发展,liquidity_risk,ok,1,<!-- page 64 --> 荣盛房地产发展股份有限公司 2023 年年度报告全文 64 二、控股股东及其他关联方对上市公司的非经营性占用资金情况 □适用 不适用 公司报告期不存在控股股东及其他关联方对上市公司的非经营性占用资金。 三,pending,candidate_from_heading
1209847122,滨江集团,dividend,ok,1,营发展过程中，如果内部的管理体系、项目管理制度、人力资源储备等方面不 能满足公司发展的要求，公司将面临一定的跨区域经营风险。 公司经本次董事会审议通过的利润分配预案为：以 3111443890 股为基数， 向全体股东每 10 股派发现金红利,pending,candidate_from_front_matter
1209847122,滨江集团,financial,ok,1,"六、主要会计数据和财务指标 公司是否需追溯调整或重述以前年度会计数据 □ 是 √ 否 2020 年 2019 年 本年比上年增减 2018 年 营业收入（元） 28,596,799,809.91 24,954,503,284.58 14.6",pending,candidate_from_heading
1209847122,滨江集团,liquidity_risk,ok,1,承诺是否按时履行 是 2、公司资产或项目存在盈利预测，且报告期仍处在盈利预测期间，公司就资产或项目达到原盈利预测及其原因做出说明 □ 适用 √ 不适用 四、控股股东及其关联方对上市公司的非经营性占用资金情况 □ 适用 √ 不适用 公司报告期,pending,candidate_from_heading
1213249284,滨江集团,dividend,ok,1,"营发展过程中，如果内部的管理体系、项目管理制度、人力资源储备等方面不 能满足公司发展的要求，公司将面临一定的跨区域经营风险。 公司经本次董事会审议通过的利润分配预案为： 以3,111,443,890 股为基数， 向全体股东每 10 股派发现",pending,candidate_from_front_matter
1213249284,滨江集团,financial,ok,1,"六、主要会计数据和财务指标 公司是否需追溯调整或重述以前年度会计数据 □ 是 √ 否 2021 年 2020 年 本年比上年增减 2019 年 营业收入（元） 37,976,356,466.75 28,596,799,809.91 32.8",pending,candidate_from_heading
1213249284,滨江集团,liquidity_risk,ok,1,34 御潮府 住宅 杭州 100% 11.48 35 定福阁 商业 杭州 70% 1.26 合计 414.87 （三）2022年到期的直接融资情况 从本报告披露日起，将于本年度到期的公司直接融资情况如下： 序号 证券名称 发行日期 起息日 ,pending,candidate_from_heading
1217376050,滨江集团,dividend,ok,1,"在公司跨区域经营发展过程中，如果内部的管理体系、项目管理制度、人力资源储备等方 面不能满足公司发展的要求，公司将面临一定的跨区域经营风险。 公司经本次董事会审议通过的利润分配预案为：以 3,111,443,890 股为基数，向全体股 东每 ",pending,candidate_from_front_matter
1217376050,滨江集团,financial,ok,1,"六、主要会计数据和财务指标 公司是否需追溯调整或重述以前年度会计数据 □是否 2022 年 2021 年 本年比上年增减 2020 年 营业收入（元） 41,502,316,428.18 37,976,356,466.75 9.28% 2",pending,candidate_from_heading
1217376050,滨江集团,liquidity_risk,ok,1,33 天目山晓城 商业 杭州 100.0% 13.38 34 秦望府D、F 地块 住宅 杭州 30% 30.89 合计 414.19 （四）2023 年到期的直接融资情况 从本报告披露日起，将于本年度到期的公司直接融资情况如下： 证券简称 ,pending,candidate_from_heading
1219860111,滨江集团,dividend,ok,1,"在公司跨区域经营发展过程中，如果内部的管理体系、项目管理制度、人力资源储备等方 面不能满足公司发展的要求，公司将面临一定的跨区域经营风险。 公司经本次董事会审议通过的利润分配预案为：以 3,111,443,890 股为基数，向全 体股东每 ",pending,candidate_from_front_matter
1219860111,滨江集团,financial,ok,1,"六、主要会计数据和财务指标 公司是否需追溯调整或重述以前年度会计数据 是 □否 追溯调整或重述原因 会计政策变更 2023 年 2022 年 本年比上年增 减 2021 年 调整前 调整后 调整后 调整前 调整后 营业收入（元） 70,4",pending,candidate_from_heading
1219860111,滨江集团,liquidity_risk,ok,1,37 宁波望品 住宅 宁波 51.00% 12.97 38 海潮望月城 住宅、商业 杭州 100.00% 21.29 合计 442.54 （四）2024 年到期的直接融资情况 从本报告披露日起，将于本年度到期的公司直接融资情况如下： 证券简,pending,candidate_from_heading
1223305625,滨江集团,dividend,ok,1,"管理制度、人力资源储备等方面不能满足公司发展的要求，公司将面临一定的跨区域经营 风险。 公司经本次董事会审议通过的利润分配预案为：以 3,111,443,890 股为基数，向全体 股东每 10 股派发现金红利 0.82 元（含税） ，送红股",pending,candidate_from_front_matter
1223305625,滨江集团,financial,ok,1,"六、主要会计数据和财务指标 公司是否需追溯调整或重述以前年度会计数据 □是 否 2024 年 2023 年 本年比上年增减 2022 年 营业收入（元） 69,151,820,970.03 70,442,587,508.90 -1.83%",pending,candidate_from_heading
1223305625,滨江集团,liquidity_risk,ok,1,38 临澜之城 01 地块 杭州 住宅、商业 10.00 9.21 39 海潮望月城大平层 杭州 商业 90.00 9.00 合计 342.42 （四）2025 年到期的直接融资情况 从本报告披露日起，将于本年度到期的公司直接融资情况如下：,pending,candidate_from_heading
1219468516,南山控股,dividend,ok,1,本报告中所涉及的未来计划、发展战略等前瞻性描述不构成公司对投资 者的实质承诺，敬请投资者注意投资风险。 公司计划不派发现金红利，不送红股，不以公积金转增股本。 <!-- page 3 --> 深圳市新南山控股（集团）股份有限公司 2023年,pending,candidate_from_front_matter
1219468516,南山控股,financial,ok,1,"六、主要会计数据和财务指标 公司是否需追溯调整或重述以前年度会计数据 是 □否 追溯调整或重述原因：会计政策变更 2023年 2022年 本年比上 年增减 2021年 调整前 调整后 调整后 调整前 调整后 营业收入 （元） 12,057",pending,candidate_from_heading
1219468516,南山控股,liquidity_risk,ok,1,15 入双增长，上海江桥维乐城实现开业率、招商率双百开业，苏州维乐城、长沙天池里出租率分别稳定在 88%和 90%以上， 经营质量持续提升。 （4）融资情况 2023 年，房地产开发业务强化内生资金管控，积极推动存量债务展期和置换，优化债务,pending,candidate_from_heading
1209726563,保利发展,dividend,ok,1,四、公司负责人宋广菊、主管会计工作负责人刘平及会计机构负责人周东利声明：保证年度报告 中财务报告的真实、准确、完整。 五、经董事会审议的报告期利润分配预案或公积金转增股本预案 公司拟以实施权益分派股权登记日总股本为基数，每10 股派发现金红,pending,candidate_from_front_matter
1209726563,保利发展,financial,ok,1,"七、近三年主要会计数据和财务指标 (一)主要会计数据 单位：元 币种：人民币 主要会计数据 2020年 2019年 本期比上年 同期增减 (%) 2018年 营业收入 243,094,868,536.68 235,933,564,582.0",pending,candidate_from_heading
1209726563,保利发展,liquidity_risk,ok,1,注1：经营收入包括租金、管理费及其他经营类收入； 注2：上表仅列示规模较大且运营成熟的项目； 注3：可供出租面积不含自用部分。 5.报告期内公司财务融资情况 √适用 □不适用 单位：万元 币种：人民币 期末融资总额 整体平均融资成本(%) ,pending,candidate_from_heading
1212964021,保利发展,dividend,ok,1,四、公司负责人刘平、主管会计工作负责人王一夫及会计机构负责人黎波声明：保证年度报告中财务 报告的真实、准确、完整。 五、董事会决议通过的本报告期利润分配预案或公积金转增股本预案 公司拟以实施权益分派股权登记日总股本为基数，每10股派发现金红,pending,candidate_from_front_matter
1212964021,保利发展,financial,ok,1,"七、 近三年主要会计数据和财务指标 (一) 主要会计数据 单位：万元 币种：人民币 主要会计数据 2021年 2020年 本期比上年 同期增减 (%) 2019年 调整后 调整前 营业收入 28,493,313.63 24,310,948.",pending,candidate_from_heading
1212964021,保利发展,liquidity_risk,ok,1,"公寓 18 121,828 2,299 6,447 注 1：经营收入包括租金、管理费及其他经营类收入； 注 2：可供出租面积不含自用部分。 5. 报告期内公司财务融资情况 √适用 □不适用 单位：万元 币种：人民币 期末融资总额 整体平均融",pending,candidate_from_heading
1216282876,保利发展,dividend,ok,1,四、公司负责人刘平、主管会计工作负责人王一夫及会计机构负责人黎波声明：保证年度报告 中财务报告的真实、准确、完整。 五、 董事会决议通过的本报告期利润分配预案或公积金转增股本预案 公司拟以实施权益分派股权登记日总股本为基数，每10股派发现金,pending,candidate_from_front_matter
1216282876,保利发展,financial,ok,1,"七、 近三年主要会计数据和财务指标 (一) 主要会计数据 单位：万元 币种：人民币 主要会计数据 2022年 2021年 本期比上 年同期增 减(%) 2020年 营业收入 28,101,669.82 28,493,313.63 -1.37",pending,candidate_from_heading
1216282876,保利发展,liquidity_risk,wrong_section,1,报告期内，公司强化顶层设计，整合风控合规、合约管理、安全生产等职能成立风险合规中 心，并设立审计管理中心，不断完善风险评估和管理体系；成立专项领导小组与工作组，开展合 规经营等综合治理专项行动，兼顾风险防范与业务发展。 报告期内，公司积极健,pending,candidate_from_heading; lacks_liquidity_context
